,id,crew_job,crew_name
813,10830,Director,Danny DeVito
814,3573,Director,Douglas McGrath
815,10546,Director,Tim Pope
816,18862,Director,Harry Winer
817,31417,Director,Georges Franju
818,9431,Director,Gilbert Adler
819,124619,Director,John Rubino
820,297645,Director,Yin Li
821,48144,Director,Yim Ho
822,46986,Director,Hal Hartley
823,144982,Director,Marcus DeLeon
824,47907,Director,Lee David Zlotoff
825,10061,Director,John Carpenter
826,36266,Director,Tran Anh Hung
827,549,Director,Julian Schnabel
828,10478,Director,Ron Shelton
829,66634,Director,Rolf de Heer
830,116690,Director,Keisuke Kinoshita
831,213917,Director,Nicole Garcia
832,145925,Director,Leone Pompucci
833,100914,Director,Zheng Jun-Li
834,238,Director,Francis Ford Coppola
835,159,Director,Sönke Wortmann
836,11134,Director,Stanley Tong
837,88224,Director,Lisa Krueger
838,132641,Director,Mikio Naruse
839,42758,Director,Gillies MacKinnon
840,9303,Director,Lana Wachowski
840,9303,Director,Lilly Wachowski
841,23945,Director,Arthur Hiller
842,37820,Director,John Ruane
843,22479,Director,Robert Altman
844,9054,Director,Christopher Cain
845,241058,Director,Peter Shaner
846,11985,Director,Tsai Ming-liang
847,10232,Director,Daniel Schmid
848,59569,Director,Tim Metcalfe
849,410921,Director,Izidore K. Musallam
850,38955,Director,Stanley Tong
851,110513,Director,Jim McKay
852,114089,Director,Karim Dridi
853,11015,Director,Peter Hyams
854,9306,Director,John Frankenheimer
854,9306,Director,Richard Stanley
855,12559,Director,David M. Evans
856,58770,Director,David Koepp
857,124851,Director,Gary Winick
858,3587,Director,Norman Jewison
859,10723,Director,Ernest R. Dickerson
860,56077,Director,Nick Hamm
861,19004,Director,Roy Allen Smith
862,101230,Director,Theo van Gogh
864,10987,Director,Joe Chappelle
865,44705,Director,Trevor Nunn
866,20318,Director,Keith Gordon
867,43596,Director,Max Ophüls
868,79782,Director,Jan Jakub Kolski
869,26933,Director,André Téchiné
870,27854,Director,Sam Wood
871,981,Director,George Cukor
872,872,Director,Stanley Donen
872,872,Director,Gene Kelly
873,2769,Director,Vincente Minnelli
874,13320,Director,Stanley Donen
875,164,Director,Blake Edwards
876,426,Director,Alfred Hitchcock
877,567,Director,Alfred Hitchcock
878,3078,Director,Frank Capra
879,13528,Director,George Cukor
880,28288,Director,Mark Sandrich
881,213,Director,Alfred Hitchcock
882,284,Director,Billy Wilder
883,239,Director,Billy Wilder
884,4808,Director,Stanley Donen
885,289,Director,Michael Curtiz
886,963,Director,John Huston
887,11113,Director,George Cukor
888,6620,Director,Billy Wilder
889,804,Director,William Wyler
890,26531,Director,Walter Lang
891,909,Director,Vincente Minnelli
892,630,Director,Victor Fleming
893,770,Director,Victor Fleming
894,31044,Director,Richard Benjamin
895,599,Director,Billy Wilder
896,15,Director,Orson Welles
897,62,Director,Stanley Kubrick
898,121357,Director,Mitchell Leisen
899,705,Director,Joseph L. Mankiewicz
900,22490,Director,George Cukor
901,223,Director,Alfred Hitchcock
902,25670,Director,Alfred Hitchcock
903,303,Director,Alfred Hitchcock
904,4174,Director,Alfred Hitchcock
905,8356,Director,Leo McCarey
906,381,Director,Alfred Hitchcock
907,20758,Director,Vincente Minnelli
908,29376,Director,Vincente Minnelli
909,1859,Director,Ernst Lubitsch
910,18299,Director,Billy Wilder
911,17281,Director,Vincente Minnelli
912,64382,Director,Vincente Minnelli
913,10907,Director,Michael Curtiz
913,10907,Director,William Keighley
914,32093,Director,Rouben Mamoulian
915,1939,Director,Otto Preminger
916,22292,Director,Joseph L. Mankiewicz
917,3598,Director,Frank Capra
918,3080,Director,Mark Sandrich
919,198,Director,Ernst Lubitsch
920,13562,Director,Gregory La Cava
921,1712,Director,George Stevens
922,220,Director,Elia Kazan
923,3529,Director,W.S. Van Dyke
924,3085,Director,Howard Hawks
925,2897,Director,Michael Anderson
926,1585,Director,Frank Capra
927,3083,Director,Frank Capra
928,900,Director,Howard Hawks
929,43795,Director,George Stevens
930,85638,Director,Victor Sjöström
931,50001,Director,William A. Wellman
932,43905,Director,John Cromwell
933,22688,Director,Archie Mayo
934,23114,Director,John Cromwell
935,26378,Director,Busby Berkeley
936,40206,Director,Henry Koster
937,22356,Director,James Edward Grant
938,260,Director,Alfred Hitchcock
939,43488,Director,Lewis Milestone
940,22613,Director,Howard Hawks
940,22613,Director,Howard Hughes
941,10331,Director,George A. Romero
942,488,Director,John Huston
943,22733,Director,John Huston
944,261,Director,Richard Brooks
945,57575,Director,Richard Brooks
946,32574,Director,Frank Capra
947,22657,Director,John Cromwell
948,76464,Director,Victor Schertzinger
949,22649,Director,Frank Borzage
950,176841,Director,Edwin L. Marin
951,125587,Director,Thaddeus O'Sullivan
952,39448,Director,Corey Yuen Kwai
953,52855,Director,Darrell James Roodt
954,39940,Director,Joshua Logan
955,172868,Director,Chris Newby
956,85328,Director,Richard Schenkman
957,124632,Director,Allan Miller
958,11076,Director,Carroll Ballard
959,63945,Director,Lance Young
960,58985,Director,Allison Anders
961,890,Director,Joseph Vilsmaier
962,10861,Director,Ringo Lam
963,1770,Director,Neil Jordan
964,44465,Director,Amy Holden Jones
965,2033,Director,Matthew Broderick
966,18203,Director,Stanley Tucci
966,18203,Director,Campbell Scott
967,9333,Director,Walter Hill
968,47260,Director,Robert M. Young
969,9400,Director,F. Gary Gray
970,9401,Director,John Herzfeld
971,12241,Director,Reb Braddock
972,25739,Director,René Gainville
973,161806,Director,John Walsh
974,11306,Director,Michael Apted
975,9625,Director,John Gray
976,10680,Director,Robert Lieberman
977,6346,Director,James Foley
978,18660,Director,Norman Tokar
979,35115,Director,Norman Foster
980,14821,Director,John Hough
981,14136,Director,Robert Stevenson
982,10869,Director,Robert Stevenson
983,22660,Director,Robert Stevenson
984,19186,Director,David Swift
985,31102,Director,David Swift
986,6878,Director,Duwayne Dunham
987,15944,Director,Charles Barton
988,18444,Director,Ken Annakin
989,20723,Director,Robert Stevenson
990,173,Director,Richard Fleischer
991,864,Director,Jon Turteltaub
992,24795,Director,William Dear
993,11224,Director,Clyde Geronimi
993,11224,Director,Wilfred Jackson
993,11224,Director,Hamilton Luske
994,81310,Director,Wolfgang Reitherman
995,15947,Director,William Roberts
995,15947,Director,Clyde Geronimi
995,15947,Director,Jack Kinney
995,15947,Director,Harold Young
995,15947,Director,Norman Ferguson
996,9078,Director,Wolfgang Reitherman
997,29682,Director,Harold D. Schuster
997,29682,Director,Hamilton Luske
998,8367,Director,Kevin Reynolds
999,433,Director,Robert Stevenson
1000,11360,Director,Samuel Armstrong
1000,11360,Director,Ben Sharpsteen
1000,11360,Director,William Roberts
1000,11360,Director,Wilfred Jackson
1000,11360,Director,Jack Kinney
1000,11360,Director,Norman Ferguson
1001,11114,Director,Don Chaffey
1002,12335,Director,Robert Stevenson
1003,12092,Director,Hamilton Luske
1003,12092,Director,Wilfred Jackson
1003,12092,Director,Clyde Geronimi
1004,10948,Director,Ted Berman
1004,10948,Director,Art Stevens
1004,10948,Director,Richard Rich
1005,11229,Director,Matthew Bright
1006,15121,Director,Robert Wise
1007,562,Director,John McTiernan
1008,10163,Director,Brett Leonard
1009,48862,Director,Nick Cassavetes
1010,117036,Director,Iara Lee
1011,47199,Director,Christopher Hampton
1012,11159,Director,Mike Leigh
1013,9591,Director,Tom Hanks
1014,30500,Director,Michael Pressman
1015,41843,Director,James Ivory
1016,55058,Director,Joseph Bologna
1017,10938,Director,Hettie MacDonald
1018,11412,Director,Renny Harlin
1019,10586,Director,Stephen Hopkins
1020,42314,Director,Al Pacino
1021,27845,Director,Steve Buscemi
1022,108365,Director,Ismail Merchant
1023,23223,Director,John McNaughton
1024,49471,Director,Spike Lee
1025,38153,Director,George P. Cosmatos
1026,25147,Director,Michael Winterbottom
1027,9716,Director,Woody Allen
1028,43777,Director,Leon Ichaso
1029,454,Director,Baz Luhrmann
1030,10218,Director,Doug Liman
1031,819,Director,Barry Levinson
1032,38191,Director,Michael Cimino
1033,56830,Director,Scott Silver
1034,11238,Director,Tad Stones
1035,27256,Director,Anthony Asquith
1036,31530,Director,Mark Sandrich
1037,66473,Director,George Stevens
1038,28120,Director,Edward Dmytryk
1039,1834,Director,Edward Dmytryk
1040,26282,Director,Josef von Sternberg
1040,26282,Director,Nicholas Ray
1041,37218,Director,Aaron Kim Johnston
1042,252,Director,Mel Stuart
1043,116356,Director,Jan Bucquoy
1044,16372,Director,Jack Clayton
1045,11561,Director,Woody Allen
1046,11302,Director,Woody Allen
1047,623,Director,Charles Crichton
1048,583,Director,Terry Jones
1049,12614,Director,Blake Edwards
1050,21711,Director,Michael Ritchie
1051,11575,Director,Blake Edwards
1052,475,Director,Arthur Penn
1053,11331,Director,John Sturges
1054,521,Director,Alfred Hitchcock
1055,21202,Director,Frédéric Mitterrand
1056,88,Director,Emile Ardolino
1057,500,Director,Quentin Tarantino
1058,792,Director,Oliver Stone
1059,8491,Director,Ted Kotcheff
1060,402,Director,Paul Verhoeven
1061,10537,Director,Oliver Stone
1062,11386,Director,Neil Jordan
1063,9504,Director,James Foley
1064,15764,Director,Alan J. Pakula
1065,601,Director,Steven Spielberg
1066,67365,Director,Sam Henry Kass
1067,25842,Director,Edwin L. Marin
1068,2119,Director,Tony Scott
1069,744,Director,Tony Scott
1070,136311,Director,Michael Covert
1071,221,Director,Nicholas Ray
1072,702,Director,Elia Kazan
1073,25750,Director,Greg Spence
1074,17642,Director,Hugo Van Lawick
1075,427043,Director,Michael Kreihsl
1076,146341,Director,Temístocles López
1077,9305,Director,Claude Nuridsany
1077,9305,Director,Marie Pérennou
1078,37616,Director,Alan Taylor
1079,11112,Director,Donald Petrie
1080,21612,Director,Abel Ferrara
1081,141210,Director,Chris Cullari
1082,102461,Director,Benoît Jacquot
1083,36998,Director,Jaco Van Dormael
1084,200383,Director,Nils Gaup
1085,116844,Director,Peter Cohn
1086,1630,Director,Miloš Forman
1087,26626,Director,Rich Wilkes
1088,124837,Director,R. J. Cutler
1088,124837,Director,David Van Taylor
1089,11816,Director,Mark Rydell
1090,11843,Director,Blake Edwards
1091,10379,Director,Ate de Jong
1092,2756,Director,James Cameron
1093,790,Director,John Carpenter
1094,1103,Director,John Carpenter
1095,11298,Director,Joe Dante
1096,4480,Director,Claude Berri
1097,4481,Director,Claude Berri
1098,49688,Director,Gustavo Graef-Marino
1099,10765,Director,Howard Zieff
1100,762,Director,Terry Gilliam
1100,762,Director,Terry Jones
1101,44497,Director,Bruce LaBruce
1101,44497,Director,Rick Castro
1102,85588,Director,Russ Hexter
1103,278621,Director,Sharon Pollack
1104,99479,Director,Michael Ray Rhodes
1105,55049,Director,Raúl Ruiz
1106,124829,Director,Susan W. Dryfoos
1108,356054,Director,John L'Ecuyer
1109,10548,Director,Leon Gast
1110,531,Director,Nick Park
1111,104931,Director,Jean-Luc Godard
1112,4483,Director,Daniel Vigne
1113,18919,Director,Jan Švankmajer
1114,31556,Director,Anthony Mann
1114,31556,Director,Alfred L. Werker
1115,26167,Director,Anthony Mann
1116,26174,Director,Anthony Mann
1117,61461,Director,Vittorio De Sica
1118,117500,Director,Jean Delannoy
1119,218713,Director,Norman Z. McLeod
1120,217802,Director,Elliott Nugent
1121,127973,Director,Leo McCarey
1122,659,Director,Volker Schlöndorff
1123,30892,Director,Peter Medak
1124,86369,Director,Martine Dugowson
1125,8074,Director,Jean-Luc Godard
1126,124676,Director,Nina Menkes
1127,38554,Director,Garry Marshall
1128,49763,Director,Eric Red
1129,41326,Director,Barbara Kopple
1129,41326,Director,Cathy Caplan
1129,41326,Director,Tom Haneke
1129,41326,Director,Lawrence Silk
1130,36555,Director,Phillip Rhee
1131,10608,Director,Tim Robbins
1132,11216,Director,Giuseppe Tornatore
1133,7452,Director,Peter Greenaway
1134,64567,Director,Michel Blanc
1135,892,Director,Jean-Pierre Jeunet
1135,892,Director,Marc Caro
1136,1600,Director,Krzysztof Kieślowski
1137,26561,Director,Mike Newell
1138,975,Director,Stanley Kubrick
1139,18129,Director,Stephen Frears
1140,54405,Director,Peter Chelsom
1141,150823,Director,Fred Olen Ray
1142,409,Director,Anthony Minghella
1143,38251,Director,Gabriele Salvatores
1144,10161,Director,Jim Sheridan
1145,1412,Director,Steven Soderbergh
1146,41768,Director,John Sayles
1147,10409,Director,Baz Luhrmann
1148,14285,Director,Errol Morris
1149,2469,Director,Pedro Almodóvar
1150,10174,Director,Alek Keshishian
1150,10174,Director,Mark Aldo Miceli
1151,31225,Director,Jennie Livingston
1152,510,Director,Miloš Forman
1153,11455,Director,Lou Adler
1154,1891,Director,Irvin Kershner
1155,2493,Director,Rob Reiner
1156,85,Director,Steven Spielberg
1157,68,Director,Terry Gilliam
1158,679,Director,James Cameron
1159,429,Director,Sergio Leone
1160,13446,Director,Bruce Robinson
1161,389,Director,Sidney Lumet
1162,947,Director,David Lean
1163,185,Director,Stanley Kubrick
1164,595,Director,Robert Mulligan
1165,28,Director,Francis Ford Coppola
1166,335,Director,Sergio Leone
1167,1892,Director,Richard Marquand
1168,144,Director,Wim Wenders
1169,1092,Director,Carol Reed
1170,769,Director,Martin Scorsese
1171,348,Director,Ridley Scott
1172,766,Director,Sam Raimi
1173,175,Director,Luc Besson
1174,11645,Director,Akira Kurosawa
1175,10835,Director,John Woo
1176,539,Director,Alfred Hitchcock
1177,525,Director,John Landis
1178,240,Director,Francis Ford Coppola
1179,600,Director,Stanley Kubrick
1180,530,Director,Nick Park
1181,10705,Director,Kenneth Branagh
1182,279,Director,Miloš Forman
1183,3109,Director,John Ford
1184,311,Director,Sergio Leone
1185,1578,Director,Martin Scorsese
1186,703,Director,Woody Allen
1187,9549,Director,Philip Kaufman
1188,1398,Director,Andrei Tarkovsky
1189,387,Director,Wolfgang Petersen
1190,9277,Director,George Roy Hill
1191,343,Director,Hal Ashby
1192,37291,Director,Hal Hartley
1193,490,Director,Ingmar Bergman
1194,11235,Director,Bill Forsyth
1195,218,Director,James Cameron
1196,763,Director,Peter Jackson
1197,9665,Director,Edward Zwick
1198,18971,Director,Tom Stoppard
1199,696,Director,Woody Allen
1200,379,Director,Joel Coen
1201,207,Director,Peter Weir
1202,37247,Director,Mike Nichols
1203,1480,Director,Orson Welles
1204,9322,Director,Luc Besson
1205,826,Director,David Lean
1206,422,Director,Federico Fellini
1207,829,Director,Roman Polanski
1208,828,Director,Robert Wise
1209,3090,Director,John Huston
1210,9964,Director,Peter Jackson
1211,3063,Director,Leo McCarey
1212,13667,Director,Savage Steve Holland
1213,694,Director,Stanley Kubrick
1214,235,Director,Rob Reiner
1215,832,Director,Fritz Lang
1216,765,Director,Sam Raimi
1217,5925,Director,John Sturges
1218,11778,Director,Michael Cimino
1219,4485,Director,Jean-Jacques Beineix
1220,137,Director,Harold Ramis
1221,33,Director,Clint Eastwood
1222,982,Director,John Frankenheimer
1223,8428,Director,Allan Moyle
1224,212,Director,Frank Capra
1225,105,Director,Robert Zemeckis
1226,1633,Director,Jon Avnet
1227,11202,Director,Franklin J. Schaffner
1228,1554,Director,Jim Jarmusch
1229,149,Director,Katsuhiro Ōtomo
1230,8009,Director,Russell Mulcahy
1231,903,Director,Stuart Rosenberg
1232,11673,Director,Jean-Paul Rappeneau
1233,3034,Director,Mel Brooks
1234,339,Director,Jim Jarmusch
1235,10404,Director,Zhang Yimou
1236,914,Director,Charlie Chaplin
1237,756,Director,Samuel Armstrong
1237,756,Director,James Algar
1237,756,Director,William Roberts
1237,756,Director,Paul Satterfield
1237,756,Director,Hamilton Luske
1237,756,Director,Jim Handley
1237,756,Director,Ford Beebe
1237,756,Director,T. Hee
1237,756,Director,Wilfred Jackson
1237,756,Director,Ben Sharpsteen
1237,756,Director,Norman Ferguson
1237,756,Director,David Hand
1238,288,Director,Fred Zinnemann
1239,910,Director,Howard Hawks
1240,2640,Director,Michael Lehmann
1241,16633,Director,Jeannot Szwarc
1242,665,Director,William Wyler
1243,11031,Director,Rob Reiner
1244,11314,Director,Godfrey Reggio
1245,15143,Director,Howard Deutch
1246,89,Director,Steven Spielberg
1247,10322,Director,Hal Ashby
1248,783,Director,Richard Attenborough
1249,10644,Director,Philip Kaufman
1250,11257,Director,James Ivory
1251,14370,Director,Martha Coolidge
1252,12104,Director,Alan Parker
1253,625,Director,Roland Joffé
1254,8816,Director,Lasse Hallström
1255,830,Director,Fred M. Wilcox
1256,2323,Director,Phil Alden Robinson
1257,983,Director,John Huston
1258,642,Director,George Roy Hill
1259,655,Director,Wim Wenders
1260,10341,Director,Wim Wenders
1261,639,Director,Rob Reiner
1262,266022,Director,Keoni Waxman
1263,168450,Director,John G. Young
1264,30180,Director,Doug Pray
1265,31388,Director,John Murlowski
1266,41801,Director,Susan Streitfeld
1267,66034,Director,Larry Bishop
1268,348138,Director,Jon Sherman
1269,96288,Director,Greta Schiller
1270,61536,Director,Herb Gardner
1271,18762,Director,Carl Prechezer
1273,8077,Director,David Fincher
1274,814,Director,John Landis
1275,41671,Director,Tony Randel
1276,27214,Director,Richard Fleischer
1277,52263,Director,Steve White
1278,33519,Director,John Murlowski
1279,16235,Director,Damiano Damiani
1280,11449,Director,Stuart Rosenberg
1281,41848,Director,Tom Bery
1282,25944,Director,Paul Morrissey
1283,24913,Director,Fred Walton
1284,49126,Director,Robert Wise
